Date,Close,High,Low,Open,Volume,Return,Log_returns,Volatility,Volume_change,Volume_group,Volume_moving_average,RSI,RSI_group
2023-07-19,67097.44,67171.38,66703.61,66905.01,8500.0,0.005,0.005,0.005,0.037,Low,9695.0,83.806,High
2023-07-20,67571.9,67619.17,66831.38,67074.34,8300.0,0.007,0.007,0.005,-0.024,Low,9580.0,82.59,High
2023-07-21,66684.26,67190.52,66533.74,66907.07,13200.0,-0.013,-0.013,0.006,0.59,Medium,9875.0,65.477,High
2023-07-24,66384.78,66808.56,66326.25,66629.14,8600.0,-0.004,-0.005,0.006,-0.348,Low,9940.0,59.426,Medium
2023-07-25,66355.71,66559.29,66177.62,66531.2,11100.0,-0.0,-0.0,0.006,0.291,Medium,10275.0,59.475,Medium
2023-07-26,66707.2,66897.27,66431.34,66434.72,10500.0,0.005,0.005,0.006,-0.054,Medium,10560.0,59.575,Medium
2023-07-27,66266.82,66984.17,66060.74,66834.12,8400.0,-0.007,-0.007,0.006,-0.2,Low,10665.0,60.389,Medium
2023-07-28,66160.2,66351.22,65878.65,66266.35,12300.0,-0.002,-0.002,0.006,0.464,Medium,9795.0,58.518,Medium
2023-07-31,66527.67,66598.42,65998.9,66156.39,7900.0,0.006,0.006,0.006,-0.358,Low,9750.0,59.314,Medium
2023-08-01,66459.31,66658.12,66388.26,66532.98,10500.0,-0.001,-0.001,0.006,0.329,Medium,9945.0,61.266,Medium
2023-08-02,65782.78,66261.97,65431.68,66064.41,7500.0,-0.01,-0.01,0.006,-0.286,Low,9950.0,52.136,Medium
2023-08-03,65240.68,65820.82,64963.08,65550.82,9300.0,-0.008,-0.008,0.006,0.24,Low,9985.0,42.233,Low
2023-08-04,65721.25,65799.27,65387.18,65453.55,12500.0,0.007,0.007,0.006,0.344,Medium,9895.0,41.698,Low
2023-08-07,65953.48,66067.9,65748.25,65811.4,7100.0,0.004,0.004,0.006,-0.432,Low,9530.0,41.997,Low
2023-08-08,65846.5,66057.53,65752.63,66048.81,6300.0,-0.002,-0.002,0.006,-0.113,Low,9355.0,37.647,Low
2023-08-09,65995.81,66066.01,65444.38,65810.96,6600.0,0.002,0.002,0.006,0.048,Low,9315.0,33.368,Low
2023-08-10,65688.18,65956.25,65509.14,65945.39,6000.0,-0.005,-0.005,0.006,-0.091,Low,9140.0,38.023,Low
2023-08-11,65322.65,65727.8,65274.61,65727.8,7600.0,-0.006,-0.006,0.006,0.267,Low,8980.0,37.428,Low
2023-08-14,65401.92,65517.82,64821.88,65153.02,7600.0,0.001,0.001,0.006,0.0,Low,8900.0,38.843,Low
2023-08-16,65539.42,65605.74,65032.89,65238.67,0.0,0.002,0.002,0.006,-1.0,Low,8490.0,35.62,Low
2023-08-17,65151.02,65535.14,65046.1,65503.85,6400.0,-0.006,-0.006,0.006,inf,Low,8385.0,36.082,Low
2023-08-18,64948.66,65175.32,64754.72,65025.71,14300.0,-0.003,-0.003,0.006,1.234,Medium,8685.0,35.24,Low
2023-08-21,65216.09,65335.82,64852.7,64852.7,9300.0,0.004,0.004,0.006,-0.35,Low,8490.0,33.622,Low
2023-08-22,65220.03,65362.91,65165.45,65272.42,5400.0,0.0,0.0,0.006,-0.419,Low,8330.0,34.272,Low
2023-08-23,65433.3,65504.71,65108.51,65300.93,7100.0,0.003,0.003,0.006,0.315,Low,8130.0,44.974,Low
2023-08-24,65252.34,65913.77,65181.94,65722.51,5900.0,-0.003,-0.003,0.006,-0.169,Low,7900.0,50.187,Medium
2023-08-25,64886.51,65106.0,64732.57,65000.67,51700.0,-0.006,-0.006,0.006,7.763,High,10065.0,36.091,Low
2023-08-28,64996.6,65213.45,64776.92,64908.08,20800.0,0.002,0.002,0.005,-0.598,High,10490.0,33.379,Low
2023-08-29,65075.82,65229.03,64956.67,65201.35,48500.0,0.001,0.001,0.005,1.332,High,12520.0,36.483,Low
2023-08-30,65087.25,65458.7,65052.74,65311.58,17700.0,0.0,0.0,0.005,-0.635,High,12880.0,33.255,Low
2023-08-31,64831.41,65277.04,64723.63,65178.33,48600.0,-0.004,-0.004,0.005,1.746,High,14935.0,33.902,Low
2023-09-01,65387.16,65473.27,64818.37,64855.51,21600.0,0.009,0.009,0.005,-0.556,High,15550.0,51.131,Medium
2023-09-04,65628.14,65683.91,65285.56,65525.91,13700.0,0.004,0.004,0.005,-0.366,Medium,15610.0,53.754,Medium
