Date,Close,High,Low,Open,Volume,Return,Log_returns,Volatility,Volume_change,Volume_group,Volume_moving_average,RSI,RSI_group
2021-04-21,4173.42,4175.02,4126.35009765625,4128.42,3887250000,0.01,0.009263025469113548,0.008,-0.105,Medium,4200269500.0,79.061,High
2021-04-22,4134.98,4179.57,4123.68994140625,4170.46,4245140000,-0.01,-0.00925335185679316,0.008,0.092,High,4173375500.0,67.106,High
2021-04-23,4180.17,4194.17,4138.77978515625,4138.78,3569880000,0.01,0.010869423861541933,0.008,-0.159,Medium,4104452500.0,65.799,High
2021-04-26,4187.62,4194.19,4182.35986328125,4185.03,3748320000,0.0,0.001780637890878801,0.008,0.05,Medium,4017710500.0,67.377,High
2021-04-27,4186.72,4193.35,4176.22021484375,4188.25,3710700000,-0.0,-0.00021494231269923608,0.008,-0.01,Medium,3971836500.0,66.58,High
2021-04-28,4183.18,4201.53,4181.77978515625,4185.14,3787360000,-0.0,-0.0008458882928303167,0.008,0.021,Medium,3955129000.0,63.949,Medium
2021-04-29,4211.47,4218.78,4176.81005859375,4206.14,4298680000,0.01,0.006740032543708107,0.008,0.135,High,3941160500.0,63.554,Medium
2021-04-30,4181.17,4198.1,4174.85009765625,4198.1,4300880000,-0.01,-0.007220643718202429,0.008,0.001,High,3948098000.0,57.95,Medium
2021-05-03,4192.66,4209.39,4188.02978515625,4191.98,4070220000,0.0,0.0027442656970409606,0.008,-0.054,Medium,3951357500.0,57.683,Medium
2021-05-04,4164.66,4179.04,4128.58984375,4179.04,4452460000,-0.01,-0.006700737740405456,0.008,0.094,High,3969917000.0,55.824,Medium
2021-05-05,4167.59,4187.72,4160.93994140625,4177.06,4230920000,0.0,0.0007032914568740223,0.008,-0.05,High,3975422500.0,49.529,Low
2021-05-06,4201.62,4202.7,4147.330078125,4169.14,4511000000,0.01,0.008132234115911918,0.008,0.066,High,4005617500.0,52.527,Medium
2021-05-07,4232.6,4238.04,4201.64013671875,4210.34,4016080000,0.01,0.007346296237811824,0.008,-0.11,Medium,4024402000.0,60.559,Medium
2021-05-10,4188.43,4236.39,4188.1298828125,4228.29,4560700000,-0.01,-0.010490499399026396,0.007,0.136,High,4072992000.0,57.77,Medium
2021-05-11,4152.1,4162.04,4111.52978515625,4150.34,4870710000,-0.01,-0.008711731693215893,0.007,0.068,High,4129791500.0,46.883,Low
2021-05-12,4063.04,4134.73,4056.8798828125,4130.55,4733070000,-0.02,-0.021682768452684537,0.008,-0.028,High,4167177500.0,40.839,Low
2021-05-13,4112.5,4131.58,4074.989990234375,4074.99,4779540000,0.01,0.012099654192200689,0.009,0.01,High,4204483500.0,41.476,Low
2021-05-14,4173.85,4183.13,4129.580078125,4129.58,4008880000,0.01,0.01480775516646066,0.009,-0.161,Medium,4196736500.0,48.473,Low
2021-05-17,4163.29,4171.92,4142.68994140625,4169.92,4125050000,-0.0,-0.00253324416940257,0.008,0.029,High,4212474500.0,47.456,Low
2021-05-18,4127.83,4169.15,4125.990234375,4165.94,4398150000,-0.01,-0.008553781927838235,0.009,0.066,High,4215249500.0,44.38,Low
2021-05-19,4115.68,4116.93,4061.409912109375,4098.45,4247450000,-0.0,-0.0029477755951036366,0.009,-0.034,High,4233259500.0,39.944,Low
2021-05-20,4159.12,4172.8,4121.97021484375,4121.97,3978880000,0.01,0.010499443868610717,0.009,-0.063,Medium,4219946500.0,47.747,Low
2021-05-21,4155.86,4188.72,4151.72021484375,4168.61,3995250000,-0.0,-0.0007841270013964568,0.009,0.004,Medium,4241215000.0,46.176,Low
2021-05-24,4197.05,4209.52,4170.16015625,4170.16,3684800000,0.01,0.009862511119055,0.009,-0.078,Medium,4238039000.0,53.276,Medium
2021-05-25,4188.13,4213.42,4182.52001953125,4205.94,4182250000,-0.0,-0.002127563955626335,0.009,0.135,High,4261616500.0,52.053,Medium
2021-05-26,4195.99,4202.61,4184.10986328125,4191.59,4420890000,0.0,0.0018749737128450623,0.009,0.057,High,4293293000.0,49.406,Low
2021-05-27,4200.88,4213.38,4197.77978515625,4201.94,6406310000,0.0,0.0011647198427041133,0.009,0.449,High,4398674500.0,46.461,Low
2021-05-28,4204.11,4218.36,4203.56982421875,4210.77,4649250000,0.0,0.0007685910772065211,0.009,-0.274,High,4416093000.0,51.926,Medium
2021-06-01,4202.04,4234.12,4197.58984375,4216.52,5074670000,-0.0,-0.0004924965749694844,0.008,0.092,High,4466315500.0,56.696,Medium
2021-06-02,4208.12,4217.37,4198.27001953125,4206.82,5833670000,0.0,0.0014458704850342234,0.008,0.15,High,4535376000.0,75.021,High
2021-06-03,4192.85,4204.39,4167.93017578125,4191.43,5587970000,-0.0,-0.003635298499241423,0.008,-0.042,High,4603228500.0,65.71,High
2021-06-04,4229.89,4233.45,4206.0498046875,4206.05,4139790000,0.01,0.0087952943520972,0.008,-0.259,High,4584668000.0,62.108,Medium
2021-06-07,4226.52,4232.34,4215.66015625,4229.34,4476920000,-0.0,-0.0007970285684825064,0.008,0.081,High,4607710000.0,64.099,Medium
2021-06-08,4227.26,4236.74,4208.41015625,4233.81,4659620000,0.0,0.00017506961427659565,0.008,0.041,High,4612656000.0,76.233,High
2021-06-09,4219.55,4237.09,4218.740234375,4232.99,4713260000,-0.0,-0.001825541746812573,0.008,0.012,High,4604783500.0,78.062,High
2021-06-10,4239.18,4249.74,4220.33984375,4228.56,4408210000,0.0,0.004641367023082649,0.008,-0.065,High,4588540500.0,74.823,High
2021-06-11,4247.44,4248.38,4232.25,4242.9,3815010000,0.0,0.001946594193743096,0.007,-0.135,Medium,4540314000.0,77.541,High
2021-06-14,4255.15,4255.59,4234.06982421875,4248.31,4151200000,0.0,0.0018135655401930488,0.007,0.088,High,4547430000.0,71.878,High
2021-06-15,4246.59,4257.16,4238.35009765625,4255.28,4048940000,-0.0,-0.0020137061101785226,0.007,-0.025,Medium,4543624500.0,72.074,High
2021-06-16,4223.7,4251.89,4202.4501953125,4248.87,4538350000,-0.01,-0.005404786783292966,0.007,0.121,High,4550634500.0,59.396,Medium
2021-06-17,4221.86,4232.29,4196.0498046875,4220.37,5312680000,-0.0,-0.0004357319180995622,0.007,0.171,High,4603896000.0,57.265,Medium
2021-06-18,4166.45,4204.78,4164.39990234375,4204.78,6817010000,-0.01,-0.013211434948255869,0.007,0.283,High,4745802500.0,40.421,Low
2021-06-21,4224.79,4226.24,4173.39990234375,4173.4,4128950000,0.01,0.013905201143734752,0.007,-0.394,High,4752487500.0,54.499,Medium
2021-06-22,4246.44,4255.84,4217.27001953125,4224.61,3828390000,0.01,0.005111429423335091,0.007,-0.073,Medium,4759667000.0,57.138,Medium
2021-06-23,4241.84,4256.6,4241.43017578125,4249.27,3730350000,-0.0,-0.0010838474815418405,0.007,-0.026,Medium,4737072000.0,59.503,Medium
2021-06-24,4266.49,4271.28,4256.97021484375,4256.97,3816660000,0.01,0.005794337776572367,0.006,0.023,Medium,4706860500.0,57.458,Medium
2021-06-25,4280.7,4286.12,4271.16015625,4274.45,7341450000,0.0,0.0033250724723028176,0.006,0.924,High,4753617500.0,60.574,Medium
2021-06-28,4290.61,4292.14,4274.669921875,4284.9,4147890000,0.0,0.00231236635141237,0.005,-0.435,High,4728549500.0,61.936,Medium
2021-06-29,4291.8,4300.52,4287.0400390625,4293.21,3707150000,0.0,0.00027731138634168957,0.005,-0.106,Medium,4660173500.0,63.956,Medium
2021-06-30,4297.5,4302.43,4287.9599609375,4290.65,4266040000,0.0,0.001327232914611209,0.005,0.151,High,4581792000.0,61.906,Medium
2021-07-01,4319.94,4320.66,4300.72998046875,4300.73,3788230000,0.01,0.005208054995811113,0.005,-0.112,Medium,4491805000.0,63.991,Medium
2021-07-02,4352.34,4355.43,4326.60009765625,4326.6,3225840000,0.01,0.007472118231364166,0.005,-0.148,Low,4446107500.0,67.124,High
2021-07-06,4343.54,4356.46,4314.3701171875,4356.46,4309570000,-0.0,-0.0020239476634912454,0.005,0.336,High,4437740000.0,67.067,High
2021-07-07,4358.13,4361.88,4329.7900390625,4351.01,4037380000,0.0,0.0033533824363036076,0.005,-0.063,Medium,4406628000.0,74.377,High
2021-07-08,4320.82,4330.88,4289.3701171875,4321.07,4347500000,-0.01,-0.008597867216573877,0.005,0.077,High,4388340000.0,65.9,High
2021-07-09,4369.55,4371.6,4329.3798828125,4329.38,3531120000,0.01,0.011214829918570923,0.006,-0.188,Medium,4344485500.0,83.348,High
2021-07-12,4384.63,4386.68,4364.02978515625,4372.41,3384460000,0.0,0.0034452147239393167,0.006,-0.042,Low,4322958000.0,80.59,High
2021-07-13,4369.21,4392.37,4366.919921875,4381.07,3695430000,-0.0,-0.003523028967647122,0.006,0.092,Medium,4300169500.0,74.07,High
2021-07-14,4374.3,4393.68,4362.35986328125,4380.11,4006370000,0.0,0.0011642922750682311,0.006,0.084,Medium,4298041000.0,75.92,High
2021-07-15,4360.03,4369.02,4340.7001953125,4369.02,3905230000,-0.0,-0.003267568936996537,0.006,-0.025,Medium,4266385000.0,69.079,High
2021-07-16,4327.16,4375.09,4322.52978515625,4367.43,3985700000,-0.01,-0.007567500391698108,0.006,0.021,Medium,4200036000.0,58.806,Medium
2021-07-19,4258.49,4296.4,4233.1298828125,4296.4,5157660000,-0.02,-0.015996800327963308,0.007,0.294,High,4117068500.0,45.021,Low
2021-07-20,4323.06,4336.84,4262.0498046875,4265.11,4438270000,0.02,0.015048847488145101,0.008,-0.139,High,4132534500.0,54.05,Medium
2021-07-21,4358.69,4359.7,4331.1298828125,4331.13,3810280000,0.01,0.008208068658883821,0.008,-0.141,Medium,4131629000.0,57.357,Medium
2021-07-22,4367.48,4369.87,4350.06005859375,4361.27,3358300000,0.0,0.0020146302382427882,0.008,-0.119,Low,4113026500.0,55.91,Medium
2021-07-23,4411.79,4415.18,4381.2001953125,4381.2,4540070000,0.01,0.010094319060166316,0.008,0.352,High,4149197000.0,57.178,Medium
2021-07-26,4422.3,4422.73,4405.4501953125,4409.58,4275630000,0.0,0.0023794199422129485,0.008,-0.058,High,3995906000.0,59.47,Medium
2021-07-27,4401.46,4416.38,4372.509765625,4416.38,4241950000,-0.0,-0.004723618672649374,0.008,-0.008,High,4000609000.0,55.133,Medium
2021-07-28,4400.64,4415.47,4387.009765625,4402.95,4215290000,-0.0,-0.0001863191743724431,0.008,-0.006,High,4026016000.0,60.35,Medium
2021-07-29,4419.15,4429.97,4403.58984375,4403.59,4044600000,0.0,0.004197385011620316,0.008,-0.04,Medium,4014944000.0,56.978,Medium
2021-07-30,4395.26,4412.25,4389.64990234375,4395.12,3956740000,-0.01,-0.005420682382193263,0.008,-0.022,Medium,4023369500.0,51.459,Medium
2021-08-02,4387.16,4422.18,4384.81005859375,4406.86,3724090000,-0.0,-0.0018445946098472469,0.008,-0.059,Medium,4048282000.0,52.515,Medium
2021-08-03,4423.15,4423.79,4373.0,4392.74,3965190000,0.01,0.008170019032652822,0.008,0.065,Medium,4031063000.0,56.299,Medium
2021-08-04,4402.66,4416.17,4400.22998046875,4415.95,4260760000,-0.0,-0.00464320822964288,0.008,0.075,High,4042232000.0,55.41,Medium
2021-08-05,4429.1,4429.76,4408.85986328125,4408.86,3769410000,0.01,0.00598749943154757,0.008,-0.115,Medium,4013327500.0,63.152,Medium
2021-08-06,4436.52,4440.82,4429.06982421875,4429.07,3451870000,0.0,0.0016738821949274498,0.008,-0.084,Low,4009365000.0,77.279,High
2021-08-09,4432.35,4439.39,4424.740234375,4437.77,3449280000,-0.0,-0.0009403678951865314,0.008,-0.001,Low,4012606000.0,70.55,High
2021-08-10,4436.75,4445.21,4430.02978515625,4435.79,3886610000,0.0,0.0009922089864754615,0.008,0.127,Medium,4022165000.0,66.631,High
2021-08-11,4442.41,4449.44,4436.419921875,4442.18,3532560000,0.0,0.0012748955456659639,0.008,-0.091,Medium,3998474500.0,66.18,High
2021-08-12,4460.83,4461.77,4435.9599609375,4446.08,3375310000,0.0,0.0041378253942716235,0.008,-0.045,Low,3971978500.0,61.923,Medium
2021-08-13,4468.0,4468.37,4460.81982421875,4464.84,3016470000,0.0,0.001606033834479566,0.008,-0.106,Low,3923517000.0,61.294,Medium
2021-08-16,4479.71,4480.26,4437.66015625,4461.65,3370640000,0.0,0.0026174309818667143,0.007,0.117,Low,3834166000.0,70.252,High
2021-08-17,4448.08,4462.12,4417.830078125,4462.12,3836960000,-0.01,-0.007085769790768185,0.008,0.138,Medium,3804100500.0,60.589,Medium
2021-08-18,4400.27,4454.32,4397.58984375,4440.94,3755590000,-0.01,-0.010806639720144598,0.008,-0.021,Medium,3801366000.0,46.273,Low
2021-08-19,4405.8,4418.61,4367.72998046875,4382.44,4398410000,0.0,0.0012559520255743905,0.008,0.171,High,3853371500.0,52.243,Medium
2021-08-20,4441.67,4444.35,4406.7998046875,4410.56,3652610000,0.01,0.008108577149077301,0.008,-0.17,Medium,3808998500.0,60.375,Medium
2021-08-23,4479.53,4489.88,4450.2900390625,4450.29,3576530000,0.01,0.008487698356534068,0.008,-0.021,Medium,3774043500.0,60.655,Medium
2021-08-24,4486.23,4492.81,4482.27978515625,4484.4,3979220000,0.0,0.0014945751943348515,0.008,0.113,Medium,3760907000.0,66.661,High
2021-08-25,4496.19,4501.71,4485.66015625,4490.45,3444700000,0.0,0.0022176660815180892,0.008,-0.134,Low,3722377500.0,64.317,High
2021-08-26,4470.0,4495.9,4468.990234375,4493.75,3263980000,-0.01,-0.005841962859469615,0.008,-0.052,Low,3683346500.0,56.615,Medium
2021-08-27,4509.37,4513.33,4474.10009765625,4474.1,3331200000,0.01,0.008769045552897689,0.008,0.021,Low,3652069500.0,63.359,Medium
2021-08-30,4528.79,4537.36,4513.759765625,4513.76,3168660000,0.0,0.004297341469056862,0.007,-0.049,Low,3624298000.0,65.173,High
2021-08-31,4522.68,4531.39,4515.7998046875,4529.75,4290710000,-0.0,-0.0013500571571324227,0.006,0.354,High,3640574000.0,63.213,Medium
2021-09-01,4524.09,4537.11,4522.02001953125,4528.8,4057340000,0.0,0.0003117134648978685,0.006,-0.054,Medium,3630403000.0,61.031,Medium
2021-09-02,4536.95,4545.85,4524.66015625,4534.48,3735990000,0.0,0.0028385281677768184,0.006,-0.079,Medium,3628732000.0,61.789,Medium
2021-09-03,4535.43,4541.45,4521.2998046875,4532.42,3217530000,-0.0,-0.0003350829692366939,0.006,-0.139,Low,3617015000.0,59.871,Medium
2021-09-07,4520.03,4535.38,4513.0,4535.38,3822960000,-0.0,-0.003401266163481994,0.006,0.188,Medium,3635699000.0,63.524,Medium
2021-09-08,4514.07,4521.79,4493.9501953125,4518.09,3750880000,-0.0,-0.0013194454045593487,0.006,-0.019,Medium,3628912500.0,75.384,High
